ProductID,ProductCategory,ProductSubcategory,ProductGroup,ProductVendor,ProductName,ProductModel,ProductUnitCost,ProductUnitPrice,ProductWeight
1728,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 184,ELECTRIC RANGE (WW),LRE30451SW,638.25,836.1075,111
1729,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 277,"20"" ELECT RANGE (WHITE)",EAK102,258.6,325.836,130
1730,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 277,"30"" ELECT RANGE (WHITE)",EFK502O901,265.37,392.7476,106
1731,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 31,ELECTRIC RANGE (BLACK),JER8785RAB,893.55,1090.131,130
1732,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 31,ELECTRIC RANGE (SS),JER8885RAS,1242.09,1490.508,136
1733,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 361,ELECTRIC RANGE (SILVER),TES356VD,371.25,419.5125,129
1734,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 361,ELECTRIC RANGE (WHITE),TEP340TQ,302.54,417.5052,128
1735,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 361,ELECTRIC RANGE (WHITE),TES325VQ,268.88,392.5648,121
1736,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 56,ELECTRIC RANGE (BISQUE),RB757BHCT,327.11,376.1765,120
1737,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 56,ELECTRIC RANGE (BLACK),RB526KBB,304.43,456.645,143
1738,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 56,ELECTRIC RANGE (WHITE),RB526HWW,300.07,354.0826,109
1739,MAJOR APPLIANCES,ELECTRIC RANGE,Electric Range,Vendor 56,ELECTRIC RANGE (WHITE),RB787DPWW,365.26,485.7958,102
1740,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 184,GAS RANGE  (SS),LRG30357ST,563.15,720.832,147
1741,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 184,GAS RANGE (SS),LRG3091ST,867.47,1023.6146,147
1742,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 184,GAS RANGE (SS),LRG3093ST,994.41,1332.5094,121
1743,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 184,RANGE (SPECIAL ORDER),LRG3093SB,865.13,994.8995,147
1744,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 184,SPC ORDER GAS RANGE SS,LRG3095ST,1180.13,1534.169,139
1745,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 232,Gas Range,1,0,0,115
1746,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 232,GAS RANGE (WHITE),TGF605EW,493.15,710.136,148
1747,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 277,"20"" GAS RANGE (WHITE)",GAK100,258.77,367.4534,140
1748,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 277,"36"" GAS RANGE (SS)",P36S,920.6,1205.986,112
1749,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 361,GAS RANGE (WHITE),TGP314TQ,268.88,311.9008,112
1750,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 56,GAS RANGE (WHITE),RGB508PPHWH,292.7,345.386,124
1751,MAJOR APPLIANCES,GAS RANGE,Gas Ranges,Vendor 56,GAS RANGE (WT),RGB533WEHWW,344.04,461.0136,123
1752,MAJOR APPLIANCES,ICEMAKER,Compact Icemakers,Vendor 165,WINE COOLER (BLK),15BWC,606.06,739.3932,34
1753,MAJOR APPLIANCES,M/W ACCESSORIES,M/W Accesories,Vendor 31,TRIM KIT,UCTK27BT,83.25,107.3925,25
1754,MAJOR APPLIANCES,MICROWAVE,Microwave,Vendor 184,MICROWAVE,LRM2060ST,133.88,179.3992,17
1755,MAJOR APPLIANCES,MICROWAVE,Microwave,Vendor 185,MICROWAVE,R315JS,85.47,105.1281,18
1756,MAJOR APPLIANCES,MICROWAVE,Microwave,Vendor 185,MICROWAVE,R520KST,135.87,153.5331,20
1757,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Air Filtration,Vendor 117,AIR FILTRATION,FP10HU1,77.92,88.8288,23
1758,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Air Filtration,Vendor 23,13' x 13' Room Air Purifi,HHT080,87.07,120.1566,24
1759,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Air Filtration,Vendor 23,15' x 15' Room Air P,50150,124.65,148.3335,25
1760,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Air Filtration,Vendor 23,Room Odor Eliminator,4532,25.85,29.469,35
1761,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Blenders,Vendor 162,BLENDER,MBB518,100.8,147.168,22
1762,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Blenders,Vendor 96,BLENDER,BL10450H,25.38,31.9788,31
1763,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Coffee Makers,Vendor 96,COFFEEMAKER,DE43,24.85,30.0685,27
1764,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,"18"" Pedestal Fan w/ Remot",1880,34,45.56,34
1765,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,"20"" Cyclone Pivot Fan 3sp",3520LASKO,28.85,34.3315,23
1766,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,"41"" Elite Tower Fan 3spd",2543,53.37,70.9821,29
1767,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,"42"" WIND CURVE FAN",2554,48.68,67.1784,15
1768,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,OSCILLATING BLOW A/C,4930,57.5,69,16
1769,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Fans,Vendor 23,PLATINUM Desktop  Wind To,4917,20.87,28.8006,17
1770,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Irons,Vendor 96,IRON,AS150,17.09,24.0969,32
1771,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Irons,Vendor 96,IRON,D2000,32.38,36.9132,19
1772,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Mixers,Vendor 492,MIXER,K5SSWH,255.96,304.5924,32
1773,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,16oz Little Dipper S,32041C,13.86,18.8496,33
1774,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,2-in-1 Slow Cooker,33148HB,29.15,43.142,16
1775,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,4 Qt. Slow Cooker,33040,18.7,21.692,18
1776,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,6 Qt. Slow Cooker,33164HB,33,41.58,17
1777,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,HB 3-in1 Slow Cooker,33135HB,52.25,67.925,26
1778,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Slow Cookers,Vendor 23,Proctor-Silex Fifth Burne,34101Y,14.85,20.6415,31
1779,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 162,MINI PREP PROCESSOR,DCL1SS,26.38,30.337,35
1780,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 162,TOASTER OVEN BROILER,TOB30BW,61.85,76.0755,31
1781,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,'Hartford' Electric,EF5531KD,173.25,223.4925,25
1782,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,'Winchester II' Elec,EF5524KD,167.2,224.048,24
1783,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,10c Professional Bre,NHBXW,81.18,92.5452,16
1784,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,12 Cup Deep Fryer,35030HB,47.85,57.8985,26
1785,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,"16"" x 12"" Oblong Ski",S16RB,45.05,53.159,22
1786,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,20pc Stainless Cutlery Se,04897DI,40.73,49.2833,34
1787,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,22qt Roaster Oven Bl,RO230SC,47.48,55.0768,25
1788,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,24oz Juicer 300W,3157,47.42,66.388,16
1789,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,2lb Convection Breadmaker,TR875,98.05,120.6015,20
1790,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,4 Slice Deluxe Toast,TT7461002A,46.02,59.826,22
1791,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,450W Food Processor,FP1450,37.69,43.3435,25
1792,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,5pc Kitchen Prep Set,4859,16.82,19.1748,19
1793,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,6.5 Qt. Roaster Oven,32700,29.15,39.061,20
1794,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,6qt Two Tiered Food,5711,29.08,41.5844,22
1795,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,8 Bottle Wine Cooler,FR23SL,62.77,87.878,24
1796,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,8qt Two Tiered Food,FSD201,29.46,34.7628,33
1797,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Battery Storage Rack,WKT4162,9.9,14.85,15
1798,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,BL 6.5lb Digital Foo,3831BL,17.05,21.142,26
1799,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,BL Mini Food Chopper,AC1250BL,19.25,27.9125,15
1800,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Ceramic Heater w Remote,760000,72.75,105.4875,20
1801,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Ceramic Tower Heater,5568,63.3,71.529,30
1802,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Compact Can Opener,76500,19.8,24.354,30
1803,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Compact Rotisserie-,ST3001WHGEN,65.1,75.516,20
1804,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Cool Daddy Deep Frye,5443,44.55,54.7965,28
1805,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Cool-Wall Toaster,24608,22.55,31.119,28
1806,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Corn Dog Maker,CDM1,18.15,25.2285,29
1807,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,DIGITAL TOUCHPAD TOASTER,CTO6301,82.03,115.6623,20
1808,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,EverSharp Electric K,8800,29.15,34.397,23
1809,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Fold N Store Griddle,GRF405,48.51,65.0034,25
1810,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,FONDUE POT,FD350S,31.89,47.1972,17
1811,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,FOODSAVER PRO III,PROFESSIONALIII,190.41,270.3822,29
1812,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,FoodSaver Vertical,V3835,140.48,158.7424,24
1813,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,GF Grill with 4 Plat,GRP94WR,68.07,87.1296,24
1814,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Grill and Waffle Mak,G48TD,45.95,65.7085,26
1815,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,HB One Cup Pod Brewer,49970,18.15,27.225,19
1816,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,htainless Steel Oval Pot,CW6001,68.2,92.752,23
1817,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Lighted Ceiling Wine Rack,P101071,190.3,213.136,25
1818,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,MINI DONUT MAKER,MDM1,18.15,22.6875,26
1819,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Nesco 4 Qt. Food Steamer,ST24P,21.45,27.456,22
1820,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,PATTON MILKHOUSE HEATER,PUH682,17.88,20.9196,17
1821,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,PS 12 Cup Coffeemaker Bla,48524RY,19.25,22.5225,32
1822,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,S Hot Air Popcorn Po,FPSBPP7051000,17.31,19.3872,18
1823,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Single Serve Blender,51101HB,15.4,20.02,34
1824,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Single-Serve Blender,51102,20.9,31.35,31
1825,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,Steak Lover's Grill,25331,48.4,67.76,18
1826,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,UNDER CABINET CAN OPENER,75400HB,14.85,17.82,34
1827,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 23,WW Remote Probe Cooking T,808N4L,16.23,21.2613,33
1828,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 96,CITRUS JUICER,CJ625,11.74,15.7316,15
1829,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Small Appliances,Vendor 96,TOASTER BROILER,TR0962,0.01,0.0142,18
1830,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Toaster Ovens,Vendor 96,TOAST-R-OVEN,TRO390W,27.66,35.958,24
1831,MAJOR APPLIANCES,MISC SMALL APPL/ELEC,Toaster Ovens,Vendor 96,TOASTER BROILER,TRO962,26.44,31.4636,18
1832,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,MICROWAVE (OTR),MV1501W,105.52,135.0656,30
1833,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR LG SS (SPECIAL ORDER),LMV2085ST,377.99,532.9659,30
1834,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR MICROWAVE,LMV1680ST,208.16,249.792,29
1835,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR MICROWAVE,LMV1680WW,166.5,234.765,30
1836,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR MICROWAVE,LMV2015ST,311.09,382.6407,22
1837,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR MICROWAVE,MV1610WW,110.39,128.0524,29
1838,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OTR MICROWAVE SS (SPC ORD,LMVM2075ST,354.09,495.726,23
1839,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,OVER-THE-RANGE (SS),MV1610ST,150.19,202.7565,33
1840,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 184,USE LMV1630ST,LVM1630ST,205.35,256.6875,28
1841,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 185,MICROWAVE (WHITE),R1511,170.84,254.5516,28
1842,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 185,OTR MICROWAVE (WHITE),R1406,129.31,161.6375,26
1843,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 31,OTR (SP),JMC1150WB,498.39,652.8909,22
1844,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 56,OTR MICROWAVE (BLACK),RVM1435BD,148.88,214.3872,31
1845,MAJOR APPLIANCES,OTR MICROWAVE,Over the Range Microwaves,Vendor 56,OTR MICROWAVE(SPEC ORDER),RVM1535DMCC,145.42,202.1338,32
1846,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,BLACK FRIDAY SPECIAL,WDP3WBF,0.01,0.0112,25
1847,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,PEDESTAL (GRAPHITE STEEL),WDP4V,182.17,255.038,26
1848,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,PEDESTAL (PEARL GRAY),WDP3G,132.09,158.508,34
1849,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,PEDESTAL (PLATNIUM),WDP3P,167.63,206.1849,22
1850,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,PEDESTAL (RED),WDP4R,181.04,210.0064,31
1851,MAJOR APPLIANCES,PEDESTAL,Pedestals,Vendor 184,PEDESTAL (WHITE),WDP4W,159.82,220.5516,26
1852,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIG (SS LOOK),LFX25961AL,1597.64,2076.932,471
1853,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIG (SS) (SP.OR),LDC22720ST,1048.5,1268.685,336
1854,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (BLACK),LFC25765SB,1253.25,1416.1725,354
1855,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (BLACK),LFX25961SB,1437.75,1883.4525,261
1856,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (BLACK),LFX25974SB,1601.42,2225.9738,460
1857,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (SS),LMX28988ST,2113.88,2811.4604,422
1858,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (WHITE),LFC25765SW,1284.78,1850.0832,460
1859,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (WHITE),LFX25961SW,1437.75,1725.3,473
1860,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR (WHITE),LFX25974SW,1584.73,1965.0652,387
1861,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,BTM REFRIGERATOR(SP ORD),LBC22520ST,943.88,1076.0232,332
1862,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,LG 4DR BLACK,LMX25984SB,1811.25,2698.7625,471
1863,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,REFRIGERATOR,LBC22520SB,707.63,976.5294,395
1864,MAJOR APPLIANCES,REFRIGERATOR,Bottom Freezer,Vendor 184,REFRIGERATOR,LMX21984ST,2362.5,3165.75,427
1865,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR FRENCH REF (BLACK),LFX25976SB,1414.2,1767.75,299
1866,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR FRENCH REF (WHITE),LFX25976SW,1386.73,1816.6163,386
1867,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REF (BLACK),LFX25960SB,1679.22,2384.4924,356
1868,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REF (BLACK),LRFD25850SB,1401.56,1583.7628,491
1869,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REF (TT),LFX25960TT,1936.71,2343.4191,344
1870,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIG (TITANIUM),LFC25770TT,1289.64,1792.5996,493
1871,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIG (TITANIUM),LFX25950TT,1527.63,2001.1953,467
1872,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIG (WHITE),LFC23760SW,1022.68,1278.35,456
1873,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIGERATOR,LFC20760ST,1180.13,1451.5599,264
1874,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIGERATOR (BLK),LFX25950SB,1330.89,1557.1413,295
1875,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,3 DOOR REFRIGERATOR (TTN),LRFC25750TT,1312.86,1732.9752,377
1876,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR (BLACK),LFX25975SB,1001.68,1402.352,481
1877,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR (WHITE),LFX25975SW,1496.25,2139.6375,470
1878,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR REF (SS),LFX25971ST,1910.84,2273.8996,373
1879,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR REF (SS),LMX25981ST,2174.53,2609.436,412
1880,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR REFRIG (SS),LFX23961ST,1808.12,2422.8808,364
1881,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR REFRIG (SS),LFX31925ST,2308.75,3440.0375,314
1882,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,FRENCH DOOR REFRIG(BLK)SP,LFX31925SB,2205,2646,499
1883,MAJOR APPLIANCES,REFRIGERATOR,French Door,Vendor 184,REFRIGERATOR,LFX28978SW,1890,2457,388
1884,MAJOR APPLIANCES,REFRIGERATOR,Performance Collection,Vendor 10,SXS REFRIGERATOR (WHITE),WWSS2601KW,732.13,871.2347,253
1885,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 10,SXS REFRIGERATOR (SS),WWSS2601KS,697.5,920.7,395
1886,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,3 DOOR REF (BLACK),LFC25760SB,1162.95,1407.1695,418
1887,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,3 DOOR REFRIG (BLACK),LFC23760SB,1022.63,1523.7187,408
1888,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,BTM REFRIGERATOR (WHITE),LRBN20512WW,623.88,748.656,284
1889,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR,LFC25776SW,1174.5,1338.93,389
1890,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR,LFX28977ST,1968.75,2874.375,463
1891,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR,LMX25984SW,1811.25,2535.75,458
1892,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR,LMX25985SB,1890,2343.6,361
1893,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR,LMX28987ST,2597.63,3662.6583,316
1894,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,REFRIGERATOR(SP ORDER),LSC20760ST,1169.64,1684.2816,477
1895,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SPC ORD LG REFRIGERATOR,LFC25776ST,1409.63,2072.1561,337
1896,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (SS),LRSC26941ST,1003.5,1244.34,319
1897,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (SS),LSC27925ST,1070.61,1295.4381,261
1898,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (SS),LSC27931ST,1368.01,1833.1334,401
1899,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (SS),LSC27935ST,1154.25,1592.865,287
1900,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (TT),LSC27910TT,984.71,1309.6643,306
1901,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 184,SXS REFRIGERATOR (WHITE),LSC27921SW,717.8,976.208,324
1902,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 31,SXS REFRIGERATOR (SS),JSD2695KES,1655.86,2069.825,463
1903,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 361,SXS REFRIGERATOR (SILVER),TS25CGXTD,590.63,655.5993,292
1904,MAJOR APPLIANCES,REFRIGERATOR,Side by Side,Vendor 56,SXS REFRIGERATOR (WHITE),HSS25GFTWW,782.73,994.0671,313
1905,MAJOR APPLIANCES,VACCUUM ACCESS,Vaccuum Accessories,Vendor 414,BAGLESS FILTER,40140201,17.44,21.8,21
1906,MAJOR APPLIANCES,VACCUUM ACCESS,Vaccuum Accessories,Vendor 414,BELT FOR WINDTUNNEL SP,40201160,1.65,2.1285,18
1907,MAJOR APPLIANCES,VACCUUM ACCESS,Vaccuum Accessories,Vendor 414,VACUUM CLEANER,40301064,7.77,9.7902,19
1908,MAJOR APPLIANCES,VACCUUM ACCESS,Vaccuum Accessories,Vendor 867,STANDARD FILTER,668074,3.3,3.927,34
1909,MAJOR APPLIANCES,VACUUM CLEANERS,Canister Vaccuums,Vendor 704,BAGLESS VACCUUM,3750,144.45,189.2295,18
1910,MAJOR APPLIANCES,VACUUM CLEANERS,Canister Vaccuums,Vendor 704,VACUUM,9200,163.13,223.4881,18
1911,MAJOR APPLIANCES,VACUUM CLEANERS,Steam Mops & Cleaners,Vendor 23,Dirt Devil Steam Mop,PD2000,42.9,58.773,29
1912,MAJOR APPLIANCES,VACUUM CLEANERS,Steam Mops & Cleaners,Vendor 23,Ultra Swivel Glide B,UD40235,64.35,81.081,21
1913,MAJOR APPLIANCES,VACUUM CLEANERS,Steam Mops & Cleaners,Vendor 704,CARPET SWEEPER,21012,9.33,13.7151,34
1914,MAJOR APPLIANCES,VACUUM CLEANERS,Sticks & Hand Helds,Vendor 23,VACCUUM,MCUG383,85.8,102.96,39
1915,MAJOR APPLIANCES,VACUUM CLEANERS,Sticks & Hand Helds,Vendor 414,VACUUM,U5262,106.48,122.452,17
